TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
8297,1572,1,13.096,,225.23258222,-47.10815444,2108087
8297,2229,1,13.228,,227.39603861,-48.31210306,2108150
8299,605,1,13.133,,231.88204111,-48.02148861,2108915
8300,292,1,13.451,,235.63129278,-48.05816028,2109310
8300,682,1,13.071,,234.49578111,-47.89043472,2109365
8300,985,1,13.384,,235.34652722,-48.01710694,2109407
8300,1848,1,13.137,,235.21195861,-47.77332444,2109536
8300,2697,1,13.842,,236.09435667,-47.09401667,2109670
8301,1964,1,13.882,,227.77426472,-50.36926306,2110144
8302,432,1,13.32,,229.65525222,-48.97746806,2110431
8303,95,1,13.128,,232.35673861,-49.18464528,2110799
8303,430,1,13.579,,232.20004722,-49.01887194,2110919
8303,852,1,13.468,,230.78248583,-50.20807889,2111082
8303,928,1,13.189,,231.3204975,-49.67663944,2111107
8304,1003,1,13.25,,233.82841667,-49.46810194,2111620
8305,914,1,13.108,,227.2778225,-50.81118472,2111998
8305,1713,1,13.153,,227.24933972,-51.65436139,2112138
8306,299,1,13.091,,229.53174,-52.33315167,2112368
8306,776,1,13.182,,230.31778806,-50.62708333,2112419
8307,1667,1,13.141,,232.37859167,-51.07898417,2113279
8308,1303,1,13.322,,233.93906722,-51.30164806,2113733
8308,1542,1,13.077,,235.35849444,-50.82845722,2113816
8308,2131,1,13.077,,234.79280972,-51.68350694,2114012
8310,501,1,13.066,,240.77564111,-45.88668972,2114688
8311,358,1,13.195,,244.643285,-45.24724722,2114995
8312,177,1,14.301,,245.53454389,-45.81205806,2115269
8312,777,1,13.189,,247.01895,-45.80636611,2115371
8312,1162,1,13.226,,246.09112583,-46.59472806,2115433
8312,1371,1,13.118,,245.50360028,-45.82526389,2115463
8312,1742,1,13.118,,247.30350556,-45.50416278,2115514
8312,2089,1,13.43,,246.64831417,-46.74464722,2115571
8312,3548,1,13.639,,246.89741528,-46.32891333,2115744
8312,3735,1,13.456,,245.87699722,-46.44700139,2115777
8313,251,1,13.318,,236.52674917,-48.06629639,2115844
8313,1411,1,13.627,,237.47829944,-48.27488889,2116134
8314,96,1,13.578,,241.65135917,-47.09581417,2116339
8314,805,1,13.344,,239.81823556,-48.00996611,2116510
8314,958,1,13.324,,240.31259167,-48.14865583,2116551
8314,974,1,13.316,,240.29624528,-48.37893639,2116554
8314,1079,1,13.8,,240.76952194,-48.4167025,2116582
8315,1507,1,13.146,,243.27574444,-48.35353444,2116843
8315,1569,1,13.137,,243.16259861,-48.46088889,2116857
8315,1588,1,13.141,,243.49933167,-48.72413472,2116861
8315,1678,1,13.206,,243.35829361,-48.48425694,2116889
8316,169,2,13.43,,246.53673667,-46.9536875,2116932
8316,764,1,13.113,,245.46134528,-47.79461528,2117019
8316,2074,1,13.862,,246.74408417,-47.8219575,2117189
8316,2086,1,13.1,,246.1345275,-48.05311361,2117190
8316,2621,1,13.135,,246.81547667,-47.16476139,2117250
8316,4113,1,13.445,,247.1255825,-48.46942778,2117455
8316,4251,1,13.137,,246.75550306,-48.36301472,2117495
8316,4256,1,13.187,,246.93225889,-48.61302833,2117496
8317,197,1,13.336,,237.93612583,-49.48168611,2117638
8317,356,1,13.104,,237.90829222,-49.96434333,2117721
8317,1213,1,13.108,,238.59159833,-49.24436528,2118017
8317,1358,1,13.152,,237.97490667,-49.34074556,2118048
8318,120,1,13.273,,239.56729222,-49.8893425,2118171
8318,764,1,13.101,,241.23332722,-49.22900806,2118368
8319,20,1,13.64,,244.48026444,-49.08525778,2118509
8319,380,1,13.21,,242.93698,-49.19879111,2118612
8319,1016,1,13.284,,243.98880583,-50.16036917,2118817
8319,1575,1,13.067,,242.72363917,-50.60753333,2118978
8319,1742,1,13.069,,244.03119306,-50.21735222,2119030
8320,361,1,13.601,,245.20125889,-50.29495417,2119131
8320,1326,1,13.072,,246.12040028,-50.27038278,2119385
8321,169,1,13.108,,236.74021111,-52.11879778,2119748
8321,560,1,13.341,,236.85145194,-51.39533833,2119919
8321,1308,1,13.058,,238.45451722,-50.96893861,2120208
8321,1380,1,13.462,,238.65486,-50.69994111,2120216
8322,195,1,13.207,,241.33282,-51.94002111,2120348
8322,652,1,13.074,,239.2785675,-51.01216306,2120521
8323,473,1,13.175,,244.03429,-50.89557528,2120881
8323,631,1,13.063,,243.86122333,-51.57760333,2120930
8323,700,1,13.176,,242.75462444,-51.17872472,2120949
8323,877,1,13.221,,244.25385722,-51.39114056,2120985
8323,1200,1,13.157,,243.03923333,-51.19790333,2121069
8323,1662,1,13.079,,242.22559667,-51.912835,2121177
8323,2483,1,13.267,,242.52477111,-52.06795,2121368
8323,2837,1,13.375,,242.56373889,-52.38778056,2121435
8324,614,1,13.063,,245.71072111,-52.12827,2121675
8324,1858,1,13.071,,244.83122583,-51.38940472,2122016
8324,2090,1,13.174,,245.62955028,-51.41043333,2122073
8324,3918,1,13.318,,246.99947,-51.49220194,2122415
8325,6407,1,13.21,,247.68810444,-45.78115889,2122862
8327,1736,1,13.059,,253.60904639,-46.57264389,2123676
8329,1900,1,13.132,,247.864645,-48.0741025,2124257
8329,2261,1,13.064,,247.62617444,-47.32589778,2124275
8329,2568,1,13.456,,248.06946778,-48.236725,2124299
8330,470,1,13.661,,251.46188611,-48.11730806,2124551
8330,4406,1,13.087,,251.26777333,-47.51431083,2124843
8333,939,1,13.222,,248.01727611,-49.39952583,2125975
8334,1428,1,14.174,,250.76804806,-49.13187611,2126511
8336,2016,1,13.431,,257.28844472,-50.19011611,2127142
8337,105,1,13.381,,249.70621583,-52.36627222,2127315
8337,281,1,13.313,,248.25548694,-52.10159389,2127384
8337,750,1,13.328,,247.98209861,-51.97503222,2127533
8337,1158,1,13.273,,248.78386972,-51.92699917,2127606
8337,2103,1,13.172,,248.23080556,-51.68748944,2127781
8337,2226,1,13.479,,247.78324639,-51.76960639,2127814
8337,2744,1,13.207,,248.17045167,-51.90513556,2127955
8338,1745,1,13.258,,252.36234278,-51.52462306,2128255
8338,2296,1,13.393,,252.87137139,-52.08021194,2128335
8338,2684,1,13.256,,250.93640917,-51.87131111,2128384
8340,316,1,13.209,,258.64912028,-52.30200389,2128969
8340,667,1,13.542,,257.24901333,-51.15267889,2129020
8342,69,1,13.106,,261.96673306,-46.72186306,2129736
8342,732,1,13.188,,261.80536917,-46.44574389,2129956
8343,969,1,13.336,,265.12335667,-46.56190778,2130588
8344,362,1,13.077,,269.73464833,-45.92070472,2130924
8344,1039,1,13.066,,269.35011917,-45.0325675,2131058
8344,1397,1,13.223,,269.15405889,-45.38771417,2131144
8344,2328,1,13.363,,269.11406361,-46.48238111,2131435
8346,1141,1,13.609,,262.72901278,-48.53289111,2132265
8346,2427,1,13.476,,262.26139639,-47.976965,2132502
8348,322,1,13.112,,269.30779083,-47.34729417,2133110
8348,719,1,13.108,,268.22362306,-48.68211167,2133212
8348,781,1,13.512,,268.75785472,-47.45721694,2133228
8348,1071,1,13.221,,267.77286722,-48.48079444,2133278
8348,1163,1,13.312,,269.18129639,-46.96497917,2133296
8348,1338,1,13.151,,269.08663,-48.34881083,2133329
8348,1731,1,13.063,,268.95791472,-47.62139,2133427
8348,1997,1,13.144,,268.52824806,-48.53994444,2133509
8348,2044,1,13.286,,268.59892056,-48.67406083,2133521
8350,1285,1,13.129,,261.9256575,-49.17306806,2134431
8351,280,1,13.832,,266.83991944,-49.84947556,2134750
8351,582,1,13.171,,267.15373972,-49.73278667,2134787
8352,118,1,13.453,,267.32079806,-49.68301667,2135127
8352,595,1,13.098,,267.96509556,-49.83149111,2135254
8352,811,1,13.169,,267.76063194,-50.22447472,2135329
8352,1069,1,13.376,,267.44819528,-49.2556925,2135408
8352,1227,1,13.195,,269.94035972,-49.83501444,2135464
8352,1269,1,13.859,,268.95725056,-50.35618028,2135477
8352,1300,1,13.063,,267.34631111,-50.10532,2135487
8352,1524,1,13.419,,268.12250528,-50.52046306,2135566
8352,1832,1,13.389,,267.84435611,-49.45940833,2135652
8352,2079,1,13.347,,268.46656444,-50.58825861,2135677
8352,2084,1,13.248,,267.34214639,-49.36836833,2135680
8354,1609,1,13.153,,263.70232167,-51.74502528,2136389
8354,2047,1,13.184,,264.02412472,-51.04949389,2136482
8354,2153,1,13.096,,263.57953528,-51.31929722,2136502
8355,32,1,13.097,,267.15289917,-51.18009861,2136547
8356,636,1,13.465,,267.38401694,-50.73379333,2137179
8356,1200,1,13.172,,267.41063,-51.09257056,2137350
8356,1541,1,13.184,,267.26729444,-51.15161944,2137453
8357,261,1,13.404,,270.42373417,-46.52915,2137632
8357,513,1,13.248,,271.58845778,-46.32508833,2137698
8357,660,1,13.404,,270.55650806,-45.72056806,2137736
8358,290,1,13.12,,273.52851417,-45.18019556,2138286
8358,1213,1,13.484,,273.60217278,-45.59174472,2138566
8358,1920,1,13.118,,274.38218694,-46.58498361,2138793
8361,19,1,13.219,,270.12115111,-47.97203722,2139666
8361,735,1,13.233,,272.43227083,-47.94033111,2139868
8361,887,1,13.062,,271.04258083,-47.620225,2139911
8361,1316,1,13.437,,270.20346639,-47.29486778,2140019
8361,2645,1,13.359,,272.05080694,-48.04784222,2140221
8361,2709,1,13.12,,271.30878944,-48.62713972,2140223
8362,92,1,13.164,,275.53111361,-46.88593389,2140252
8362,282,1,13.316,,273.26461333,-47.10336056,2140291
8362,408,1,13.386,,273.84694333,-48.02523417,2140316
8362,547,1,13.142,,272.91429722,-47.57104083,2140357
8363,77,1,13.387,,275.86292667,-46.95243722,2140784
8363,200,1,13.059,,278.41029694,-47.99278028,2140810
8363,1140,1,13.538,,276.9350975,-47.06730222,2141017
8363,1949,1,13.144,,275.71435667,-48.26965778,2141083
8364,2006,1,13.159,,278.89492778,-48.50049611,2141519
8366,1479,1,13.066,,274.02868694,-50.03839111,2142286
8366,2417,1,13.108,,273.21672472,-50.51812056,2142441
8367,839,1,13.927,,276.72361556,-50.57288611,2142636
8367,1721,1,13.098,,277.03340944,-49.39728611,2142766
8368,2332,1,13.321,,280.94661389,-49.59356417,2143246
8369,453,1,13.34,,271.43772778,-52.04327861,2143304
8369,861,1,13.162,,272.43160194,-51.49313889,2143371
8369,1348,1,13.389,,272.58279472,-51.53674611,2143503
8370,2162,1,13.481,,275.43060139,-51.85777389,2143908
8371,849,1,13.201,,278.38377222,-51.87011194,2144099
8371,1644,1,13.385,,276.02596083,-51.67259472,2144217
8375,3,1,13.301,,288.95096833,-46.83279333,2145350
8376,967,1,13.065,,290.46444694,-46.6160575,2145796
8376,1172,1,13.132,,291.79487611,-45.33419528,2145822
8377,1154,1,13.275,,282.19752889,-47.16448167,2146131
8377,1651,1,14.022,,282.32625972,-48.25234611,2146193
8378,2796,1,13.164,,285.14372417,-48.72872639,2146551
8380,581,1,13.278,,291.91702917,-47.15073361,2146929
8382,93,1,13.132,,286.60015667,-48.79301556,2147423
8383,2073,1,13.073,,287.9401525,-50.55318639,2147987
8384,630,1,13.152,,292.41043444,-49.58521028,2148086
8385,632,1,13.117,,282.32169111,-51.98646667,2148353
8385,2122,1,13.244,,283.44977139,-51.10905639,2148547
8386,1489,1,13.573,,285.58493222,-51.28003528,2148731
8389,360,1,13.084,,292.69600028,-46.817785,2149347
8391,2200,1,13.111,,299.50878056,-46.41746139,2149896
8391,2235,1,13.102,,298.14582917,-46.47578306,2149902
8392,1593,1,13.102,,301.26443861,-45.49784444,2150069
8394,361,1,13.28,,297.00619306,-47.4477225,2150390
8395,1289,1,13.177,,298.75736806,-47.89322889,2150674
8396,1514,1,13.309,,301.09995528,-48.09020167,2150935
8399,311,1,13.286,,300.6936125,-50.43256694,2151556
8402,806,1,13.151,,296.72541889,-51.22823333,2152330
8403,1443,1,13.325,,299.92381333,-51.35563583,2152639
8404,554,1,13.105,,303.68146917,-51.61080222,2152775
8408,516,1,13.062,,312.70682972,-46.64747083,2153594
8412,349,1,13.288,,314.5460925,-47.67754417,2154297
8417,1616,1,13.107,,305.70665389,-50.88509278,2155254
8418,1322,1,13.358,,308.02070972,-51.59364861,2155415
8422,992,1,13.354,,320.0190625,-45.29075361,2156043
8423,727,1,13.162,,320.82835361,-46.37313389,2156178
8428,779,1,13.353,,325.56847389,-48.6155375,2156955
8429,114,1,13.189,,316.68863472,-48.79773278,2157030
8429,220,1,13.282,,316.80705639,-49.75849806,2157048
8430,96,1,13.288,,319.58691833,-48.98228889,2157180
8432,668,1,13.215,,324.99562444,-49.22503139,2157570
8434,105,1,13.084,,318.25216278,-52.36847028,2157785
8437,38,1,13.224,,326.29978889,-46.57841139,2158231
8438,183,1,13.432,,332.51949556,-47.33517694,2158525
8439,605,1,13.193,,335.9118625,-45.23720667,2158842
8439,617,1,13.294,,336.94705917,-45.63800972,2158847
8440,254,1,13.714,,327.05366361,-47.51628528,2159030
8440,698,1,13.15,,326.56822278,-47.96628444,2159107
8440,941,1,13.078,,328.45838056,-49.60560861,2159137
8441,1465,1,13.178,,330.83193444,-49.01258028,2159496
8441,1487,1,13.358,,331.49279944,-49.56408806,2159498
8442,509,1,13.062,,334.65526167,-49.23982667,2159618
8443,68,1,13.315,,328.86727833,-51.99109722,2159780
8443,386,1,13.693,,327.23793583,-52.39893778,2159825
8443,1199,1,13.303,,329.75832583,-50.11815278,2159931
8444,1013,1,14.156,,330.11979528,-50.55456722,2160143
8627,1746,1,13.506,,164.67651611,-59.99965528,2229495
8446,1352,1,13.119,,338.84742361,-47.10595861,2160639
8450,80,1,13.089,,342.64164972,-47.77928556,2161339
8451,1230,1,13.414,,345.26149861,-49.36327,2161721
8656,2289,1,13.072,,193.8868075,-57.37511333,2247578
8453,1247,1,13.183,,344.75336722,-50.49271111,2162102
8455,891,1,13.186,,349.30244472,-45.86826028,2162476
8457,453,1,13.209,,356.72792111,-46.78204778,2162800
8457,1266,1,13.208,,359.69202389,-45.25226417,2162912
8458,236,1,13.381,,351.47511611,-48.19899167,2162958
8458,291,1,13.089,,349.84552917,-47.94582583,2162966
8459,86,1,13.105,,356.01939111,-48.61467889,2163109
8461,324,1,13.176,,352.18146917,-50.50199583,2163525
8464,435,1,13.098,,2.58498139,-53.04096278,2164116
8464,975,1,13.214,,1.49361,-53.09725306,2164198
8464,1244,1,13.258,,1.67272917,-54.00735667,2164240
8468,883,1,13.134,,4.91627639,-55.75912806,2165023
8469,999,1,13.183,,10.80254194,-55.02826056,2165203
8471,795,1,13.09,,7.96823944,-59.54348722,2165579
8471,987,1,13.236,,8.51289917,-59.7077675,2165603
8474,62,1,13.059,,18.19713278,-52.75153778,2166050
8478,1003,1,13.079,,24.31311472,-55.56320611,2166940
8479,611,1,13.489,,15.66920306,-59.647115,2167075
8482,822,1,13.338,,27.19506556,-54.98267472,2167606
8483,1244,1,13.36,,33.32116139,-54.39413972,2167826
8486,934,1,13.199,,32.39882028,-55.12408639,2168358
8487,720,1,13.384,,35.90132139,-56.54577056,2168525
8488,867,1,13.092,,27.65558361,-59.03925278,2168739
8491,1213,1,13.099,,41.49236361,-53.03386278,2169336
8491,1448,1,13.079,,41.42207389,-54.29476,2169367
8492,934,1,13.135,,45.20327528,-54.77768361,2169528
8724,1771,1,13.099,,248.76669111,-59.60873778,2285751
8494,885,1,13.231,,41.09973333,-55.04331722,2169908
8495,831,1,13.164,,45.24607167,-56.08223167,2170083
8495,1121,1,13.137,,48.48472472,-56.07155861,2170122
8496,824,1,13.165,,49.170315,-55.29949111,2170298
8497,60,1,13.272,,43.71883583,-58.16322917,2170398
8497,221,1,13.087,,43.95556722,-57.83535778,2170420
8499,354,1,13.101,,51.71383333,-57.94609333,2170834
8500,902,1,13.135,,56.56556722,-52.94014694,2171094
8505,1124,1,13.138,,65.15428,-56.23744,2172270
8505,1741,1,13.551,,63.53127333,-55.15762694,2172367
8507,33,1,13.257,,61.36212139,-57.85577083,2172549
8507,1084,1,13.2,,59.82951806,-57.587125,2172661
8510,587,1,13.304,,73.8102125,-52.94936806,2173368
8511,516,1,13.078,,77.99664333,-53.914575,2173640
8512,69,1,13.091,,69.68767306,-55.18946389,2173883
8514,678,1,13.138,,78.96466417,-56.23256806,2174487
8514,870,1,13.252,,79.66177056,-55.43012583,2174518
8514,1517,1,13.257,,76.26482639,-56.783305,2174607
8515,1692,1,13.113,,66.95759722,-59.31494972,2174892
8519,386,1,13.174,,86.52018778,-53.88628278,2175651
8522,303,1,13.285,,80.69969694,-55.16458139,2176221
8522,1347,1,13.102,,82.96216694,-54.61972222,2176340
8523,1016,1,13.148,,85.03252389,-55.71851417,2176475
8524,446,1,13.273,,88.267055,-54.55637944,2176600
8525,283,1,13.569,,91.06327333,-54.89095556,2176751
8528,1104,1,13.072,,88.55394611,-56.53531222,2177374
8530,173,1,13.108,,81.57819806,-59.91808194,2177624
8530,563,1,13.78,,81.79591083,-59.08723194,2177664
8532,955,1,13.118,,88.32290472,-59.70925778,2178006
8534,1805,1,13.384,,96.16004361,-54.21248639,2178454
8536,742,1,13.165,,102.80618889,-53.33146917,2178799
8537,796,1,13.115,,105.94144639,-54.14456167,2179095
8537,805,1,13.231,,106.58991694,-52.54969639,2179096
8538,1073,1,13.081,,96.47876083,-54.78529389,2179394
8539,410,1,13.106,,99.61624278,-55.05455167,2179527
8539,1509,1,13.339,,98.4264925,-56.20952139,2179657
8540,1363,1,13.085,,102.07711528,-55.47959111,2179862
8543,198,1,13.342,,98.83104917,-57.90543722,2180431
8543,1230,1,13.138,,97.70993611,-56.38484694,2180553
8544,46,1,13.377,,100.54347167,-57.63520639,2180636
8544,1087,1,13.072,,101.25723556,-57.84053528,2180763
8544,1305,1,13.358,,101.23467722,-56.89744806,2180790
8546,1321,1,13.181,,96.63469694,-59.82831167,2181289
8547,1635,1,13.156,,96.77353833,-59.23623444,2181548
8548,26,1,13.263,,100.216365,-59.42371194,2181569
8549,373,1,13.156,,103.55603722,-58.87739444,2181851
8549,430,1,13.166,,104.11777861,-59.59088389,2181859
8550,390,1,13.234,,108.32642444,-53.18983222,2182118
8550,1228,1,13.218,,107.65186556,-53.31268472,2182206
8553,211,1,13.183,,117.51373694,-53.1577975,2182943
8556,2389,1,13.062,,116.03723139,-56.03691722,2184050
8558,723,1,13.153,,107.02682,-57.75623806,2184532
8564,376,1,13.386,,116.15883194,-58.33229222,2186046
8567,2147,1,13.612,,125.47887944,-54.13179694,2187049
8568,706,1,13.311,,129.53694361,-52.93724389,2187153
8568,1282,1,13.245,,128.28891444,-53.67286278,2187205
8568,1541,1,13.176,,128.01595806,-53.63065917,2187236
8568,2628,1,13.198,,126.93040472,-53.96959556,2187382
8569,489,1,13.39,,132.913235,-53.14206306,2187456
8569,1388,1,13.102,,131.54449139,-52.95965639,2187556
8569,3222,1,13.107,,132.11830167,-53.84317389,2187782
8569,3820,1,13.141,,132.90567778,-53.88821722,2187860
8571,560,1,13.341,,125.2915125,-56.22871167,2188225
8572,268,1,13.074,,129.81431778,-55.45302889,2188466
8573,114,1,14.174,,131.74980472,-55.43225611,2188774
8573,640,1,13.355,,131.69003833,-55.62694889,2188839
8573,2807,1,13.125,,132.70260028,-55.12597444,2189180
8573,2820,1,13.165,,133.05495556,-56.08172306,2189182
8574,2035,1,13.066,,122.39297556,-56.82085694,2189561
8574,2130,1,13.385,,123.12841389,-56.9159625,2189570
8575,1104,1,13.221,,123.7427275,-57.4317625,2189740
8575,1396,1,13.269,,124.63743944,-57.79573639,2189778
8576,1532,1,13.186,,128.57153278,-57.27321889,2190277
8577,1431,1,13.062,,131.41147861,-57.68806833,2190554
8577,1477,1,13.441,,132.24837778,-57.55076944,2190567
8577,2062,1,13.09,,132.32063444,-56.97684361,2190648
8580,528,1,13.398,,127.65016167,-58.52852139,2191515
8581,2384,1,13.482,,130.9180525,-59.69918778,2192147
8582,492,1,13.077,,136.62993444,-54.17066361,2192395
8582,1139,1,13.59,,133.8498075,-53.11243583,2192514
8582,2457,1,13.221,,133.87767639,-53.33226944,2192659
8582,3082,1,13.093,,134.50009472,-54.23968444,2192728
8582,3554,1,13.288,,134.67328444,-53.65045583,2192773
8583,610,1,13.246,,138.54046306,-52.53497833,2192960
8583,1794,1,13.095,,138.64767833,-53.97469556,2193187
8583,3004,1,13.324,,139.67754111,-53.50702944,2193389
8583,4073,1,13.402,,138.344835,-52.71572667,2193615
8584,28,1,13.336,,140.26169722,-53.46244083,2193642
8585,1907,1,13.528,,143.42131417,-53.65437556,2195004
8585,2160,1,13.251,,144.06746583,-54.1347925,2195087
8585,2245,1,13.15,,144.71270944,-53.27936389,2195111
8586,1318,1,13.354,,133.35190417,-54.76272917,2195613
8586,2046,1,13.165,,134.99623611,-54.58193611,2195679
8586,2338,1,13.896,,134.72295639,-55.29765056,2195707
8587,386,1,13.642,,139.61575,-55.9567725,2195933
8587,877,1,13.198,,137.06039222,-55.12264889,2196035
8587,990,1,13.088,,137.53233333,-55.66019583,2196057
8587,1085,1,13.084,,139.47507056,-54.77257056,2196078
8587,1634,1,13.099,,137.677795,-56.16217056,2196217
8587,2634,1,13.078,,139.57033139,-54.56264361,2196427
8587,2904,1,13.177,,137.7659425,-54.75922639,2196478
8587,2986,1,13.092,,137.49216389,-55.08430056,2196491
8588,435,1,13.093,,141.25536056,-55.64542778,2196609
8588,1345,1,13.481,,140.17902,-55.4679925,2196776
8588,1675,1,13.133,,142.88996028,-55.44463167,2196857
8589,1524,1,13.231,,143.7424625,-55.00725667,2197826
8590,110,1,13.142,,136.06116,-57.29096778,2198180
8590,450,1,13.223,,136.18892083,-56.46851639,2198302
8590,1232,1,13.102,,134.18328139,-57.26051944,2198504
8590,1611,1,13.202,,134.75385861,-57.80279944,2198537
8591,765,1,13.084,,136.96003056,-57.19327694,2198827
8591,894,1,13.584,,139.92398639,-57.95871472,2198856
8592,5,1,13.156,,140.17982306,-58.03302222,2199170
8592,189,1,13.073,,141.89148806,-57.90018528,2199226
8592,473,1,13.337,,140.4587575,-58.07891139,2199301
8592,1574,1,13.073,,141.98004111,-56.99136222,2199581
8592,2037,1,13.072,,142.9320275,-56.26056917,2199694
8593,311,1,13.117,,144.91209222,-57.84239056,2199880
8593,695,1,13.222,,144.04540889,-57.50614833,2199986
8593,1017,1,13.393,,144.17679528,-57.91974528,2200086
8594,53,1,13.519,,136.14221833,-58.29309389,2200539
8594,761,1,13.153,,135.35476444,-59.01108583,2200644
8594,937,1,13.112,,136.39004639,-59.91223833,2200669
8595,487,1,13.138,,136.69636889,-58.35226556,2201066
8595,1607,1,13.157,,137.20315778,-58.67311333,2201261
8596,580,1,13.251,,141.39175889,-59.98281056,2201632
8597,769,1,13.097,,146.47813472,-58.43987139,2202194
8598,473,1,13.163,,146.81802806,-52.82387111,2202742
8598,1138,1,13.153,,149.37026389,-52.96080806,2202906
8598,1306,1,13.76,,148.14998833,-53.96595,2202944
8598,1975,1,13.066,,149.85746222,-54.05232583,2203215
8598,2124,1,13.206,,148.25516861,-54.16574583,2203281
8599,170,1,13.279,,150.64526667,-52.76880556,2203460
8599,1431,1,13.273,,152.26987444,-53.03037667,2203747
8599,1434,1,13.075,,153.18589278,-53.18363917,2203748
8599,2097,1,13.473,,153.25542,-53.90189611,2203923
8599,2654,1,13.432,,150.11893472,-54.15995444,2204166
8599,2758,1,13.149,,151.88846639,-54.20961361,2204215
8600,185,1,13.093,,154.17743722,-53.01114889,2204277
8600,489,1,13.063,,154.15357417,-53.16501056,2204346
8600,570,1,13.369,,153.75289694,-52.90316444,2204366
8600,586,1,13.227,,154.30984667,-52.6947975,2204369
8600,655,1,13.114,,155.52049222,-52.73161861,2204391
8600,3154,1,13.333,,156.47346667,-54.06549972,2204747
8600,3577,1,13.062,,154.09489833,-53.47452611,2204887
8601,209,1,13.186,,158.57278056,-52.67905444,2205020
8601,985,1,13.152,,157.8649025,-52.69494194,2205105
8601,1265,1,13.496,,157.54053583,-52.54685056,2205139
8601,2101,1,13.063,,159.32750194,-52.65193583,2205225
8601,3968,1,13.078,,157.1087425,-54.30787167,2205613
8601,4062,1,13.336,,158.37249056,-54.32886472,2205653
8601,4161,1,13.081,,159.98486694,-54.01405889,2205687
8601,4493,1,13.252,,157.77693389,-54.30809778,2205801
8602,564,1,13.135,,146.87288,-54.75187083,2206066
8602,1409,1,13.586,,148.32470222,-55.40935556,2206446
8602,1521,1,13.177,,149.16949472,-54.54236972,2206505
8602,1720,1,13.161,,148.15474278,-55.30058861,2206590
8603,422,1,13.303,,150.80778028,-54.64949417,2206907
8603,1237,1,13.384,,150.63374889,-55.9626225,2207316
8603,1468,1,13.106,,150.12363444,-55.24723944,2207429
8603,1650,1,13.534,,152.95856056,-56.03374833,2207519
8604,64,1,13.107,,153.84223139,-54.48344333,2207707
8604,281,1,13.169,,153.72667639,-55.05448,2207806
8604,535,1,13.072,,153.39386222,-54.42734778,2207920
8604,768,1,13.163,,154.84748472,-54.42571639,2208021
8604,805,1,13.405,,155.86439639,-55.18143639,2208030
8604,1733,1,13.17,,155.51755667,-55.89781194,2208379
8604,1966,1,13.248,,155.27218194,-54.91475389,2208467
8604,2148,1,13.784,,155.889655,-55.831175,2208531
8604,2207,1,13.153,,155.94057667,-55.79548694,2208555
8605,111,1,13.279,,158.78115417,-54.57776861,2208693
8605,176,1,13.268,,158.97360917,-55.55266556,2208724
8605,416,1,13.327,,157.2258875,-55.878285,2208837
8605,743,1,13.394,,158.24286556,-54.50688111,2208970
8605,1377,1,13.207,,158.09962583,-54.88685167,2209238
8605,1392,1,13.077,,156.73475583,-55.93462056,2209241
8605,1674,1,13.087,,159.35094167,-56.10874083,2209370
8605,1762,1,13.438,,157.10092278,-56.11643944,2209405
8605,1875,1,13.132,,158.27779333,-55.04353333,2209446
8605,1975,1,13.254,,159.72597694,-55.00068972,2209481
8605,2240,1,13.116,,158.847645,-56.01741528,2209579
8605,2367,1,13.255,,157.39416167,-55.29671778,2209625
8605,2374,1,13.09,,159.93870333,-55.15818306,2209626
8606,232,1,13.111,,147.33314417,-57.55715917,2209756
8606,344,1,13.072,,147.35443333,-57.57501444,2209800
8606,490,1,13.444,,146.74606139,-57.85424028,2209857
8606,546,1,13.26,,148.61864833,-57.84106556,2209876
8606,552,1,13.739,,147.0657925,-57.5970375,2209877
8606,688,1,13.109,,147.36290806,-57.48568889,2209933
8606,853,1,13.373,,149.15353917,-58.03356722,2210025
8606,913,1,13.095,,149.97326972,-58.02327528,2210063
8606,1178,1,13.062,,149.53416417,-56.60959667,2210166
8606,1745,1,13.295,,147.70831333,-56.88850528,2210405
8607,131,1,13.684,,151.20390611,-57.8239875,2210571
8607,243,1,13.06,,150.83349472,-57.22350417,2210632
8607,586,1,13.114,,151.04341722,-57.73875611,2210818
8607,720,1,13.593,,150.13197306,-57.90290694,2210892
8607,1080,1,13.27,,150.20179222,-56.46706806,2211071
8607,1260,1,13.105,,151.77939417,-56.29014667,2211140
8607,1396,1,13.338,,153.15306139,-56.38165889,2211195
8607,1573,1,13.075,,150.82015222,-57.03786306,2211264
8607,1794,1,13.527,,151.83755194,-57.31278778,2211339
8608,7,1,13.174,,156.40241056,-57.98188778,2211378
8608,96,1,13.074,,156.19955139,-57.66142056,2211424
8608,851,1,13.248,,154.69862139,-57.63852333,2211843
8608,1319,1,13.159,,153.81456583,-56.79495722,2212089
8608,1683,1,13.245,,154.79831,-57.92918222,2212178
8608,2255,1,13.887,,156.51447417,-57.51096167,2212312
8608,2378,1,13.18,,153.34100667,-57.16855722,2212345
8608,2423,1,13.174,,153.36424667,-57.63508667,2212357
8608,2500,1,13.42,,156.27372944,-56.93005889,2212368
8609,1422,1,13.06,,159.75214472,-57.9649125,2212988
8609,1525,1,13.074,,157.45192861,-57.18298833,2213007
8609,1708,1,13.167,,159.83495667,-57.68529861,2213048
8609,2874,1,13.093,,156.82423528,-56.71053667,2213428
8610,281,1,13.068,,147.04464694,-59.20860778,2213543
